 ;Produto;Código;Unidade;NCM;"&nbsp;";Categoria;Família;Fabricante;Part Number;CEST;Código de Barras;Classe Tributacao
2052785;SUV PISO CONCRETO 18L SUVINIL;001081;LA;32089010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058343;NÃO TRIBUTADO (CSOSN 400)
2052090;SUV PISO CONCRETO 3,6 LT;000386;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058336;NÃO TRIBUTADO (CSOSN 400)
2052884;SUV PISO CONCRETO 3,6L SUVINIL;001180;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052093;SUV PISO PRETO 3,6 LT;000389;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260058329;NÃO TRIBUTADO (CSOSN 400)
2052889;SUV PISO VERMELHO SEG. 3,6L SUVINIL;001185;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2053120;SUV PROTECAO TOTAL BRANCA GL 3,6;001416;GL;39269090;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053288;SUV RENDE & COBRE MUITO BRANCO -18 L;001584;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260331811;NÃO TRIBUTADO (CSOSN 400)
2053289;SUV RENDE & COBRE MUITO BRANCO 20 LTS;001585;BD;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260440674;NÃO TRIBUTADO (CSOSN 400)
2052056;SUV RENDE & COBRE MUITO BRANCO 3,6 LT;000352;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260331804;NÃO TRIBUTADO (CSOSN 400)
2053268;SUV RENDE & COBRE MUITO BRANCO 900 ML;001564;QT;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260340196;NÃO TRIBUTADO (CSOSN 400)
2052126;SUV SELADOR ACRILICO  3,6 LT;000422;GL;32091010;;COMPLEMENTO;;;;;7891260028582;NÃO TRIBUTADO (CSOSN 400)
2052128;SUV SELADOR ACRILICO 18 LT;000424;LA;32091010;;COMPLEMENTO;;;;;7891260574706;NÃO TRIBUTADO (CSOSN 400)
2053182;SUV SELADORA P/ MADEIRA 3,6 LT;001478;GL;32089039;;COMPLEMENTO;;;;;7891260217757;NÃO TRIBUTADO (CSOSN 400)
2052124;SUV SELADORA P/ MADEIRA 900 ML;000420;QT;32089039;;COMPLEMENTO;;;;;7891260217856;NÃO TRIBUTADO (CSOSN 400)
2053489;SUV TOQUE BRILHO BRANCO 3,6L;001785;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260559239;NÃO TRIBUTADO (CSOSN 400)
2114638;SUV TOQUE DA TERRA;002771;UN;32141020;;EFEITO;Efeitos Decorativos;Suvinil;;;9900000001292;NÃO TRIBUTADO (CSOSN 400)
2052902;SUV TOQUE FOSCO BRANCO 3,6L;001198;GL;12345678;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260561713;TRIBUTADO (CSOSN 102)
2053503;SUV TOQUE FOSCO BRANCO 900ML;001799;QT;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260561706;NÃO TRIBUTADO (CSOSN 400)
2053087;SUV TOQUE FOSCO COMPLETO BRANCA 20 LTS;001383;BD;39269090;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260560907;NÃO TRIBUTADO (CSOSN 400)
2053490;SUV TOQUE FOSCO COMPLETO BRANCO 3,6L;001786;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260560877;NÃO TRIBUTADO (CSOSN 400)
2053502;SUV TOQUE FOSCO COMPLETO BRANCO 900ML;001798;QT;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260560860;NÃO TRIBUTADO (CSOSN 400)
2051772;SUV TOQUE FOSCO PALHA 18 LT;000068;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260561096;TRIBUTADO (CSOSN 102)
2052789;SUV TOQUE SEDA BRANCO 18L;001085;LA;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053487;SUV TOQUE SEDA BRANCO 3,6L;001783;GL;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;7891260559048;NÃO TRIBUTADO (CSOSN 400)
2051954;SUV TOQUE SEDA 900 ML BRANCO;000250;QT;32091010;;ACRILICA;TINTA ACRILICA;Suvinil;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052923;SUV VERNIZ AC PROT MAX DECK NATURAL - 3,6L;001219;GL;32091020;;VERNIZ;;;;;7891260505083;NÃO TRIBUTADO (CSOSN 400)
2052978;SUV VERNIZ BR SEC RAP NATURAL - 3,6L;001274;GL;32091020;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052870;SUV VERNIZ BR SECA RAPIDO IMBUIA 3,6L SUVINIL;001166;GL;32081020;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052869;SUV VERNIZ BRTE IMBUIA 900 ML AGUA;001165;QT;32081020;;VERNIZ;;;;;7891260347317;NÃO TRIBUTADO (CSOSN 400)
2053547;SUV VERNIZ BRTE MOGNO  B. AGUA 3,6 LT;001843;GL;32091020;;VERNIZ;;;;;7891260347294;NÃO TRIBUTADO (CSOSN 400)
2052937;SUV VERNIZ BRTE TINGE E PROTEGE MOGNO 3,6 LT;001233;GL;32081020;;VERNIZ;;;;;7891260233689;NÃO TRIBUTADO (CSOSN 400)
2053292;SUV VERNIZ NATURAL FOSCO B. SOLVENTE 3,6 LT;001588;GL;32081020;;VERNIZ;;;;;7891260025789;NÃO TRIBUTADO (CSOSN 400)
2054054;T - AMARELO OXIDO;002350;UN;32041600;;CORANTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2053643;TEK BOND ADES INST. 793 100G;001939;UN;35061090;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053117;TEK BOND SPRAY  BRANCO FOSCO - 350 ML;001413;UN;32082019;;GERAL;;;;;7898543381013;NÃO TRIBUTADO (CSOSN 400)
2053254;TEK BOND SPRAY ALTA TEMPE. ALUMINIO - 350ML;001550;UN;32082019;;GERAL;;;;;7898543381174;NÃO TRIBUTADO (CSOSN 400)
2052932;TEK BOND SPRAY ALTA TEMPE. PRETO BRIL - 350ML;001228;UN;32082019;;GERAL;;;;;7898543381167;NÃO TRIBUTADO (CSOSN 400)
2053255;TEK BOND SPRAY ALTA TEMPE. PRETO FOSCO - 350ML;001551;UN;32082019;;GERAL;;;;;7898543382348;NÃO TRIBUTADO (CSOSN 400)
2053186;TEK BOND SPRAY ALUMINIO - 350 ML;001482;UN;32082019;;GERAL;;;;;7898543380948;NÃO TRIBUTADO (CSOSN 400)
2053187;TEK BOND SPRAY AMARELO - 350 ML;001483;UN;32082019;;GERAL;;;;;7898543380979;NÃO TRIBUTADO (CSOSN 400)
2053188;TEK BOND SPRAY BRANCO BRILHANTE - 350 ML;001484;UN;32082019;;GERAL;;;;;7898543380931;NÃO TRIBUTADO (CSOSN 400)
2052991;TEK BOND SPRAY COBRE METALICO - 350ML ( NOVO );001287;UN;32082019;;GERAL;;;;;7898543381228;NÃO TRIBUTADO (CSOSN 400)
2053189;TEK BOND SPRAY DOURADO - 350 ML;001485;UN;32082019;;GERAL;;;;;7898543380962;NÃO TRIBUTADO (CSOSN 400)
2053190;TEK BOND SPRAY GRAFITE - 350 ML;001486;UN;32082019;;GERAL;;;;;7898543381037;NÃO TRIBUTADO (CSOSN 400)
2052973;TEK BOND SPRAY PRETO BRILHANTE - 350ML;001269;UN;32082019;;GERAL;;;;;7898543380924;NÃO TRIBUTADO (CSOSN 400)
2052974;TEK BOND SPRAY PRETO FOSCO - 350ML;001270;UN;32082019;;GERAL;;;;;7898543380917;NÃO TRIBUTADO (CSOSN 400)
2053590;TEK BOND SPRAY USO GERAL AZUL - 350ML;001886;UN;32082019;;GERAL;;;;;7898543380993;NÃO TRIBUTADO (CSOSN 400)
2053591;TEK BOND SPRAY USO GERAL AZUL CLARO - 350ML;001887;UN;32082019;;GERAL;;;;;7898543380986;NÃO TRIBUTADO (CSOSN 400)
2053592;TEK BOND SPRAY USO GERAL AZUL ESCURO - 350ML;001888;UN;32082019;;GERAL;;;;;7898543381006;NÃO TRIBUTADO (CSOSN 400)
2053593;TEK BOND SPRAY USO GERAL BEGE - 350ML;001889;UN;32082019;;GERAL;;;;;7898543381099;NÃO TRIBUTADO (CSOSN 400)
2053594;TEK BOND SPRAY USO GERAL GELO - 350ML;001890;UN;32082019;;GERAL;;;;;7898543381020;NÃO TRIBUTADO (CSOSN 400)
2053587;TEK BOND SPRAY USO GERAL PRIMER FUNDO - 350ML;001883;UN;32082020;;GERAL;;;;;7898543381105;NÃO TRIBUTADO (CSOSN 400)
2053586;TEK BOND SPRAY USO GERAL ROSA - 350ML;001882;UN;32082019;;GERAL;;;;;7898543381051;NÃO TRIBUTADO (CSOSN 400)
2053585;TEK BOND SPRAY USO GERAL VERDE - 350ML;001881;UN;32082019;;GERAL;;;;;7898543381075;NÃO TRIBUTADO (CSOSN 400)
2053584;TEK BOND SPRAY USO GERAL VERDE ESCURO - 350ML;001880;UN;32082019;;GERAL;;;;;7898543381068;NÃO TRIBUTADO (CSOSN 400)
2053193;TEK BOND SPRAY USO GERAL VERNIZ FOSCO - 350 ML;001489;UN;32082020;;GERAL;;;;;7898543394396;NÃO TRIBUTADO (CSOSN 400)
2053191;TEK BOND SPRAY VERMELHO - 350 ML;001487;UN;32082019;;GERAL;;;;;7898543380955;NÃO TRIBUTADO (CSOSN 400)
2053192;TEK BOND SPRAY VERNIZ BRILHANTE - 350 ML;001488;UN;32082020;;GERAL;;;;;7898543381082;NÃO TRIBUTADO (CSOSN 400)
2053645;TEKBOND COLA INSTANTANEA 2GR;001941;UN;35061090;;GERAL;;;;;7898904869044;TRIBUTADO (CSOSN 102)
2052747;TEKBOND FITA ANTIDERRAP 50X5M PT;001043;UN;68053090;;FITA;;;;;7898472262834;TRIBUTADO (CSOSN 102)
2052748;TEKBOND FITA ANTIDERRAP 50X5M TRANSP;001044;UN;68053090;;FITA;;;;;7898472262841;TRIBUTADO (CSOSN 102)
2141111;THINNER 16 ITAQUA 0,9L 11.29.025;002820;UN;38140090;;COMPLEMENTO;Utilidades;Maza;;;9900000001445;TRIBUTADO (CSOSN 102)
2072861;THINNER 37 ITAQUA 0,9L 11.29.030;002667;UN;38140090;;DILUENTE;;;;;9900000000998;NÃO TRIBUTADO (CSOSN 400)
2053646;THOMPSON ABRACADEIRA NYLON PRETA UNIDADE;001942;UN;39269090;;GERAL;;;;;7898011975577;TRIBUTADO (CSOSN 102)
2132718;TIGRE BANDEJA 23CM PORTA PIN 4,2L REF.2307-23;002805;UN;39269090;;GERAL;Acessórios e Ferramentas;TIGRE;;1002000;7891395073556;TRIBUTADO (CSOSN 102)
2132716;TIGRE BANDEJA 2304 15CM PRETA PC 18.50.007;002803;UN;39269090;;GERAL;Acessórios e Ferramentas;TIGRE;;1002000;7891395060426;TRIBUTADO (CSOSN 102)
2132717;TIGRE BANDEJA 2304 23CM PRETA PC 18.50.006;002804;UN;39269090;;GERAL;Acessórios e Ferramentas;TIGRE;;1002000;7891395045263;TRIBUTADO (CSOSN 102)
2052060;TIGRE CABO P/ ROLO 1301/23;000356;UN;73269090;;GERAL;;;;;7891395001399;NÃO TRIBUTADO (CSOSN 400)
2117312;TIGRE CABO P/ROLO 23CM 1301 PC 18.50.490;002777;UN;73269090;;GERAL;Acessórios e Ferramentas;TIGRE;;;9900000001353;TRIBUTADO (CSOSN 102)
2117313;TIGRE CABO UNIVERSAL P/ ROLOS 23 CM 1305 PC 18.50.A45;002778;UN;73269090;;GERAL;Acessórios e Ferramentas;TIGRE;;;9900000001360;TRIBUTADO (CSOSN 102)
2058833;TIGRE DESEMPENADEIRA  ACO - LISA - 2117 C/CABO DE MADEIRA 18.50.028;002628;UN;82055900;;GERAL;;;;0801000;7891395026798;
2058834;TIGRE DESEMPENADEIRA  ACO INOX CAB FECH 12X25CM;002629;UN;82055900;;GERAL;;;;0801000;7891395072047;
2058835;TIGRE DESEMPENADEIRA  ACO INOX CAB FECH 12X45CM;002630;UN;82055900;;GERAL;;;;0801000;7891395072061;
2058836;TIGRE DESEMPENADEIRA ACO INOX CAB ABER 12X25CM;002631;UN;82055900;;GERAL;;;;0801000;7891395072078;
2058837;TIGRE DESEMPENADEIRA ACO INOX CAB ABER 12X35CM;002632;UN;82055900;;GERAL;;;;0801000;7891395072085;NÃO TRIBUTADO (CSOSN 400)
2058838;TIGRE DESEMPENADEIRA ACO INOX CAB FECH 12X35CM;002633;UN;82055900;;GERAL;;;;0801000;7891395072054;NÃO TRIBUTADO (CSOSN 400)
2058839;TIGRE DESEMPENADEIRA INOX CANT EXT REF.2123-01;002634;UN;82055900;;GERAL;;;;0801000;7891395073532;
2058840;TIGRE DESEMPENADEIRA INOX CANT INT REF.2123-00;002635;UN;82055900;;GERAL;;;;0801000;7891395073518;
2109463;TIGRE DESEMPENADEIRA PLAST 30X17CM;002731;UN;39269090;;GERAL;Utilidades;TIGRE;;1002000;7891395026767;NÃO TRIBUTADO (CSOSN 400)
2132719;TIGRE ESCOVA RETANGULAR 1199-01 PC 18.50.A35;002806;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395059819;TRIBUTADO (CSOSN 102)
2069742;TIGRE ESPATULA CABO MADEIRA ACO INOX 3,5CM 2153-1;002666;UN;82055900;;GERAL;;;;;7891395014924;TRIBUTADO (CSOSN 102)
2069741;TIGRE ESPATULA CABO MADEIRA ACO INOX 7,6CM 2153-3;002665;UN;82055900;;GERAL;;;;;7891395014948;TRIBUTADO (CSOSN 102)
2072885;TIGRE ESPATULA PLAST LISA 2160 10CM PC 18.50.039;002687;UN;39269090;;GERAL;;TIGRE;;1002000;7891395033994;NÃO TRIBUTADO (CSOSN 400)
2072886;TIGRE ESPATULA PLAST LISA 2160-08;002688;UN;39269090;;GERAL;;TIGRE;;1002000;7891395033987;NÃO TRIBUTADO (CSOSN 400)
2052069;TIGRE EXTENSOR 1307 2M;000365;UN;73269090;;GERAL;;;;;7891395013392;NÃO TRIBUTADO (CSOSN 400)
2058841;TIGRE EXTENSOR 1307 2M PC 18.50.042;002636;UN;73269090;;GERAL;;;;;9900000000820;
2058842;TIGRE EXTENSOR 1307 3M PC 18.50.043;002637;UN;73269090;;GERAL;;;;;7891395015082;NÃO TRIBUTADO (CSOSN 400)
2058843;TIGRE EXTENSOR 1308 1,8M TELESCOPICO ALUMINIO PC 18.50.A41;002638;UN;76169900;;GERAL;;;;;7891395028877;
2058844;TIGRE EXTENSOR 1308 2,7M ALUMINIO PC 18.50.044;002639;UN;76169900;;GERAL;;;;;7891395028884;
2058845;TIGRE EXTENSOR 1308 5M ALUMINIO 18.50.046;002640;UN;76169900;;GERAL;;;;;7891395062703;
2053049;TIGRE GARFO SUPORTE  UNIVERSAL ;001345;UN;76169900;;GERAL;Acessórios e Ferramentas;;;;7891395033499;TRIBUTADO (CSOSN 102)
2058755;TIGRE KIT 1522 REPARO 7 PECAS 18.50.597;002552;UN;96034010;;GERAL;;;;;7891395036759;NÃO TRIBUTADO (CSOSN 400)
2141112;TIGRE KIT 1541 BASICO PAREDE KIT 18.50.599;002821;UN;96034010;;GERAL;Utilidades;TIGRE;;;7891395038227;NÃO TRIBUTADO (CSOSN 400)
2058846;TIGRE KIT 1576 ANTI-RESPINGO PC 18.50.592;002641;UN;96034010;;GERAL;;;;;9900000000837;
2109461;TIGRE KIT 1582 - 5 PECAS 18.50.507;002730;UN;96034010;;GERAL;Utilidades;TIGRE;;;7891395072276;NÃO TRIBUTADO (CSOSN 400)
2052422;TIGRE LIXA MASSA 180;000718;UN;68052000;;LIXA;;;;;7891395027092;TRIBUTADO (CSOSN 102)
2058827;TIGRE ROLO ANTI-RESPINGO 1374 23CM PC 18.50.516;002622;UN;96034010;;GERAL;;;;;7891395028693;NÃO TRIBUTADO (CSOSN 400)
2132720;TIGRE ROLO ANTI-RESPINGO 1375  9CM PC 18.50.513;002807;QT;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395040039;TRIBUTADO (CSOSN 102)
2117314;TIGRE ROLO ANTI-RESPINGO 1376 23CM ECON PC 18.50.517;002779;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395041647;TRIBUTADO (CSOSN 102)
2117315;TIGRE ROLO ANTI-RESPINGO 1377 15CM ECON PC 18.50.509;002780;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395041630;TRIBUTADO (CSOSN 102)
2117316;TIGRE ROLO DE ESPUMA  5CM 1341 C/C PC 18.50.565;002781;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;9900000001377;TRIBUTADO (CSOSN 102)
2132721;TIGRE ROLO DE ESPUMA  9CM 1341 C/C PC 18.50.566;002808;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395000064;TRIBUTADO (CSOSN 102)
2072887;TIGRE ROLO DE ESPUMA 15CM 1341 C/C PC 18.50.567;002689;UN;96034010;;GERAL;;TIGRE;;1002000;7891395041562;NÃO TRIBUTADO (CSOSN 400)
2058741;TIGRE ROLO DE ESPUMA 23CM 1330 S/C BCO PC 18.50.555;002538;UN;96034010;;GERAL;;TIGRE;;;7891395000934;
2058742;TIGRE ROLO DE ESPUMA 23CM 1342 S/C AMARE PC 18.50.560;002539;UN;96034010;;GERAL;;TIGRE;;;7891395016287;
2117317;TIGRE ROLO LA NATURAL 05CM 1379 C/C PC 18.50.A32;002782;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395047618;TRIBUTADO (CSOSN 102)
2051927;TIGRE ROLO LA 05CM 1366 C/C P/EPOXI;000223;UN;96034010;;GERAL;;;;;7891395032768;NÃO TRIBUTADO (CSOSN 400)
2132722;TIGRE ROLO LA 05CM 1383 C/C PC 18.50.493;002809;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395047625;TRIBUTADO (CSOSN 102)
2132723;TIGRE ROLO LA 15CM 1383 C/C PC 18.50.496;002810;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395037435;TRIBUTADO (CSOSN 102)
2052078;TIGRE ROLO LA 23CM 1312 SINTETICO;000374;UN;96034010;;GERAL;;;;;7891395002327;NÃO TRIBUTADO (CSOSN 400)
2058828;TIGRE ROLO LA 23CM 1312 SINTETICO PC 18.50.498;002623;UN;96034010;;GERAL;;;;;9900000000806;
2058829;TIGRE ROLO LA 23CM 1380 S/C PC 18.50.518;002624;UN;96034010;;GERAL;;;;;7891395022196;
2058743;TIGRE ROLO LA 23CM 1391 NATURAL PC 18.50.534;002540;UN;96034010;;GERAL;;TIGRE;;;7891395061065;NÃO TRIBUTADO (CSOSN 400)
2058830;TIGRE ROLO LA 23CM 1396 SINTETICA PC 18.50.529;002625;UN;96034010;;GERAL;;;;;7891395037466;
2117318;TIGRE ROLO POLYESTER  4CM 1345 MICRO PC 18.50.570;002783;UN;96034010;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395001009;TRIBUTADO (CSOSN 102)
2058831;TIGRE ROLO PRO MICROFIBRA 23CM 1338 PC 18.50.505;002626;UN;96034010;;GERAL;;;;;7891395062833;NÃO TRIBUTADO (CSOSN 400)
2084584;TIGRE ROLO TEXTURA BAIXA 1350 S/C AMARE;002710;UN;;;GERAL;;;;;7891395000941;TRIBUTADO (CSOSN 102)
2072866;TIGRE TRINCHA STARTEC 915-2;002672;UN;96034090;;GERAL;;TIGRE;;;7891395072962;TRIBUTADO (CSOSN 102)
2109459;"TIGRE TRINCHA 500  1/2"" PC 18.50.645";002729;UN;96034090;;GERAL;Utilidades;TIGRE;;;7891395003157;NÃO TRIBUTADO (CSOSN 400)
2109455;"TIGRE TRINCHA 500 1 1/2"" PC 18.50.635";002728;UN;96034090;;GERAL;Utilidades;Coral;;;7891395003188;
2132724;"TIGRE TRINCHA 571  1/2"" PC 18.50.790";002811;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395003812;TRIBUTADO (CSOSN 102)
2132725;"TIGRE TRINCHA 571  3/4"" PC 18.50.815";002812;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395003829;TRIBUTADO (CSOSN 102)
2132726;"TIGRE TRINCHA 571 1 "" PC 18.50.785";002813;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395003836;TRIBUTADO (CSOSN 102)
2132727;"TIGRE TRINCHA 571 1 1/2"" PC 18.50.780";002814;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395003843;TRIBUTADO (CSOSN 102)
2132728;"TIGRE TRINCHA 571 2 "" PC 18.50.800";002815;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395003850;TRIBUTADO (CSOSN 102)
2132729;"TIGRE TRINCHA 571 2 1/2"" PC 18.50.795";002816;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395003867;TRIBUTADO (CSOSN 102)
2132730;"TIGRE TRINCHA 573  1/2"" PC 18.50.835";002817;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395003997;TRIBUTADO (CSOSN 102)
2132697;"TIGRE TRINCHA 573  3/4"" PC 18.50.860";002794;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395004000;TRIBUTADO (CSOSN 102)
2072862;"TIGRE TRINCHA 573 1 "" PC 18.50.830";002668;UN;96034090;;GERAL;;TIGRE;;;7891395004017;NÃO TRIBUTADO (CSOSN 400)
2072863;"TIGRE TRINCHA 573 1 1/2"" PC 18.50.825";002669;UN;96034090;;GERAL;;TIGRE;;;7891395004024;NÃO TRIBUTADO (CSOSN 400)
2132695;"TIGRE TRINCHA 573 2 "" PC 18.50.845";002793;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395004031;TRIBUTADO (CSOSN 102)
2132693;"TIGRE TRINCHA 573 2 1/2"" PC 18.50.840";002792;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395004048;TRIBUTADO (CSOSN 102)
2132691;"TIGRE TRINCHA 573 3"" PC 18.50.855";002791;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395004055;TRIBUTADO (CSOSN 102)
2072864;"TIGRE TRINCHA 573 4"" PC 18.50.865";002670;UN;96034090;;GERAL;;TIGRE;;;7891395004079;NÃO TRIBUTADO (CSOSN 400)
2132689;"TIGRE TRINCHA 728  3/4"" PC 18.50.920";002790;UN;96034090;;GERAL;Acessórios e Ferramentas;Viapol;;;7891395051189;TRIBUTADO (CSOSN 102)
2132688;"TIGRE TRINCHA 728 1 "" PC 18.50.922";002789;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395051196;TRIBUTADO (CSOSN 102)
2132686;"TIGRE TRINCHA 728 1 1/2"" PC 18.50.923";002788;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395051202;TRIBUTADO (CSOSN 102)
2132684;"TIGRE TRINCHA 728 2 "" PC 18.50.924";002787;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395051219;TRIBUTADO (CSOSN 102)
2132683;"TIGRE TRINCHA 728 2 1/2"" PC 18.50.925";002786;UN;96034090;;GERAL;Acessórios e Ferramentas;TIGRE;;;7891395051226;TRIBUTADO (CSOSN 102)
2132682;"TIGRE TRINCHA 728 3"" PC 18.50.926";002785;UN;96034090;;FITA;Acessórios e Ferramentas;Coral;;;7891395051233;TRIBUTADO (CSOSN 102)
2072865;TIGRE TRINCHA 919 2 SINTETICO PRETO PC 18.50.A69;002671;UN;96034090;;GERAL;;TIGRE;;;7891395070562;NÃO TRIBUTADO (CSOSN 400)
2051708;TINTAS SUPER CASA FUNDO PREPA. BARRICA 16 LTS;000004;UN;32091010;;COMPLEMENTO;;;;;7893410001483;NÃO TRIBUTADO (CSOSN 400)
2053632;TINTAS SUPER CASA MASSA ACRILICA 25KG;001928;LA;32141020;;COMPLEMENTO;;;;;7893410000714;TRIBUTADO (CSOSN 102)
2051707;TINTAS SUPER CASA SELADORA ACR BARRICA 15 L;000003;UN;32091010;;COMPLEMENTO;;;;;7893410000127;NÃO TRIBUTADO (CSOSN 400)
2054683;"""TRINCHA TIGRE 695 2"""" GRIS LATEX/ACRILICA""";002491;UN;96034090;;GERAL;;TIGRE;;;7891395061607;
2054684;"""TRINCHA TIGRE 695 2.1/2"""" GRIS LATEX/ACRILICA""";002492;UN;96034090;;GERAL;;TIGRE;;;7891395061614;NÃO TRIBUTADO (CSOSN 400)
2054685;"""TRINCHA TIGRE 695 3"""" GRIS LATEX/ACRILICA""";002493;UN;96034090;;GERAL;;TIGRE;;;7891395061621;
2058675;"TRINCHA TIGRE 696 MEDIA 1.1/2"" BCA. VERNIZ/STAIN";002499;UN;96034090;;GERAL;;;;;7891395061874;NÃO TRIBUTADO (CSOSN 400)
2054056;V - VERMELHO INT;002352;UN;32041600;;CORANTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052045;VERNIZ SPARLACK CET CLASSIC BAL BR 3,6L - CANELA - CORAL;000341;GL;32089029;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052048;VERNIZ SPARLACK CET CLASSIC BR 0,9L - MOGNO CORAL;000344;QT;32089029;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052041;VERNIZ SPARLACK CET DECK S B  3,6L NATURAL - CORAL;000337;GL;32091020;;VERNIZ;;;;;7891574054147;NÃO TRIBUTADO (CSOSN 400)
2052044;VERNIZ SPARLACK CET STAIN BALANCE AC 3,6L - CORAL;000340;GL;32091020;;VERNIZ;;;;;7891019171187;NÃO TRIBUTADO (CSOSN 400)
2052374;VERNIZ SPARLACK CETOL CLASSIC AC 0,9L - MOGNO - CORAL;000670;QT;32089029;;VERNIZ;;;;;7891574012642;NÃO TRIBUTADO (CSOSN 400)
2052376;VERNIZ SPARLACK CETOL CLASSIC AC 3,6L - CANELA - CORAL;000672;GL;32089029;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052330;VERNIZ SPARLACK CETOL CLASSIC AC 3,6L - IMBUIA - CORAL;000626;GL;32089029;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052335;VERNIZ SPARLACK CETOL CLASSIC AC 3,6L - MOGNO - CORAL;000631;GL;32089029;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052182;VERNIZ SPARLACK CETOL CLASSIC BR 0,9L - IMBUIA - CORAL;000478;QT;32089029;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052334;VERNIZ SPARLACK CETOL CLASSIC BR 3,6L - IMBUIA - CORAL;000630;GL;32089029;;VERNIZ;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052326;VERNIZ SPARLACK CETOL STAIN  3,6L - CORAL;000622;GL;32091020;;STAIN;;;;;7891574012574;NÃO TRIBUTADO (CSOSN 400)
2052051;VERNIZ SPARLACK CETOL STAIN BALANCE AC  UV GLASS 0,9L - CORAL;000347;QT;32091020;;VERNIZ;;;;;7891019918454;NÃO TRIBUTADO (CSOSN 400)
